Domain,Accessible,url,Status Code,Redirect to another domain,HTML Size,GDPR blocking
indreg.com,Yes,http://www.indreg.com/,200,No,45814,No
indyeastend.com,Yes,https://www.danspapers.com/?from=indy,200,Yes,113271,No
indyrepnews.com,Yes,https://www.indyrepnews.com/,200,No,89777,No
indystar.com,Yes,https://eu.indystar.com/,200,No,182433,No
indyweek.com,Yes,https://indyweek.com/,200,No,208987,No
inforum.com,Yes,https://inforum.com/,200,No,530775,No
infowars.com,Yes,https://www.infowars.com,200,No,231169,No
ingrams.com,Yes,https://ingrams.com/,200,No,92327,No
inhnews.com,Yes,https://www.inhnews.com/,200,No,1235343,No
inquirer.com,Yes,https://www.inquirer.com/,200,No,3107450,No
inquisitr.com,Yes,https://www.inquisitr.com/,200,No,171093,No
insidenorthernnevada.com,No,http://insidenorthernnevada.com/,,,,
insidenova.com,Yes,https://www.insidenova.com/,451,No,5917,Yes
insider.com,Yes,https://www.insider.com/,200,No,384687,No
insidetucsonbusiness.com,Yes,https://www.insidetucsonbusiness.com/,451,No,5335,Yes
insightnews.com,Yes,https://www.insightnews.com/,451,No,4375,Yes
intellihub.com,Yes,http://intellihub.com/,403,No,5662,No
intertownrecord.com,Yes,https://www.intertownrecord.com/,200,No,448988,No
inthesetimes.com,Yes,https://inthesetimes.com/,200,No,86396,No
investors.com,Yes,https://www.investors.com:443/,403,No,4722,No
inweekly.net,Yes,https://inweekly.net/,200,No,73873,No
inyoregister.com,Yes,https://www.inyoregister.com/,451,No,4324,Yes
iolaregister.com,Yes,https://www.iolaregister.com/,200,No,77234,No
iosconews.com,Yes,https://www.iosconews.com/,451,No,4601,Yes
irish-herald.com,Yes,http://irish-herald.com/,200,No,15027,No
irishamericannews.com,Yes,https://irishamericannews.com/,200,No,167456,No
irishecho.com,Yes,https://www.irishecho.com/,200,No,238496,No
irishtimes.com,Yes,https://www.irishtimes.com/,200,No,1650861,No
ironcountyminer.com,Yes,https://ironcountyminer.com/,200,No,22916,No
ironcountyreporter.com,Yes,https://www.ironcountyreporter.com/,200,No,74253,No
irondequoitpost.com,Yes,https://eu.democratandchronicle.com/,200,Yes,183168,No
ironmountaindailynews.com,Yes,https://www.ironmountaindailynews.com/,200,No,81601,No
irontontribune.com,Yes,https://www.irontontribune.com/,200,No,101770,No
isanti-chisagocountystar.com,Yes,https://www.isanti-chisagocountystar.com/,451,No,4883,Yes
isanticountynews.com,Yes,https://www.hometownsource.com/county_news_review/,451,Yes,7243,Yes
island-reporter.com,No,http://island-reporter.com/,,,,
islandadvantages.com,Yes,https://islandadvantages.com/,200,No,18488,No
islander.org,Yes,https://www.islander.org/,200,No,100331,No
islandgazette.net,No,http://islandgazette.net/,,,,
islandpacket.com,No,http://islandpacket.com/,,,,
islandssounder.com,Yes,https://www.islandssounder.com/,200,No,200062,No
islipbulletin.net,Yes,https://www.islipbulletin.net/,200,No,82544,No
issaquahpress.com,Yes,https://issaquahpress.com/,200,No,86239,No
isthmus.com,Yes,https://isthmus.com/,200,No,94182,No
italy.neotrib.com,Yes,https://italyneotribune.com/,200,Yes,57281,No
itemlive.com,Yes,https://www.itemlive.com/,200,No,127262,No
itemonline.com,Yes,https://www.itemonline.com/,451,No,4742,Yes
ithaca.com,Yes,https://www.ithaca.com/,451,No,7667,Yes
ithacajournal.com,Yes,https://eu.ithacajournal.com/,200,No,177862,No
ivpressonline.com,Yes,https://www.ivpressonline.com/,200,No,422439,No
jacksboronewspapers.com,Yes,https://www.jacksboronewspapers.com/,200,No,61608,No
jacksonadvocateonline.com,Yes,https://jacksonadvocateonline.com/,200,No,188511,No
jacksoncountypilot.com,Yes,https://www.jacksoncountypilot.com/,200,No,124139,No
jacksoncountytimes.net,Yes,https://jacksoncountytimes.net/,200,No,226816,No
jacksonfreepress.com,Yes,https://www.jacksonfreepress.com/,200,No,44797,No
jacksonheraldtoday.com,Yes,https://www.mainstreetnews.com/jackson/,451,Yes,4900,Yes
jacksonnewspapers.com,Yes,https://www.wvnews.com/jacksonnews/,451,Yes,7531,Yes
jacksonprogress-argus.com,Yes,https://www.jacksonprogress-argus.com/,451,No,4989,Yes
jacksonsun.com,Yes,https://eu.jacksonsun.com/,200,No,175396,No
jacksontimesvoice.com,Yes,https://www.nolangroupmedia.com/jackson_times_voice/,451,Yes,4544,Yes
jacksonville.com,Yes,https://eu.jacksonville.com/,200,No,123639,No
jacksonvilleprogress.com,Yes,https://www.jacksonvilleprogress.com/,451,No,4890,Yes
jacobinmag.com,Yes,https://jacobin.com/,200,Yes,66765,No
jalrecordonline.com,Yes,http://jalrecordonline.com/,200,No,2826,No
jamaicaplaingazette.com,Yes,http://jamaicaplaingazette.com/,200,No,58115,No
jamestownnews.com,Yes,https://www.yesweekly.com/news/jamestown_news/,451,Yes,6493,Yes
jamestownpress.com,Yes,https://www.jamestownpress.com/,200,No,96619,No
jamestownsun.com,Yes,https://jamestownsun.com/,200,No,480521,No
japantimes.co.jp,Yes,https://www.japantimes.co.jp/,200,No,148385,No
jasonvilleindependent.com,No,http://jasonvilleindependent.com/,,,,
jaxdailyrecord.com,Yes,https://www.jaxdailyrecord.com/,403,No,7951,No
jcadvocate.com,Yes,https://www.hugedomains.com/domain_profile.cfm?d=jcadvocate.com,200,No,41447,No
jcfloridan.com,Yes,https://dothaneagle.com/community/jcfloridan/,200,Yes,177632,No
jcnews.com,Yes,https://www.jcnews.com/,200,No,73094,No
jconline.com,Yes,https://eu.jconline.com/,200,No,178467,No
jdledger.com,Yes,https://www.jdledger.com/,200,No,48462,No
jdnews.com,Yes,https://eu.jdnews.com/,200,No,171947,No
jeffcountynews.com,Yes,https://www.jeffcountynews.com/,200,No,52280,No
jeffersonpost.com,Yes,https://www.ashepostandtimes.com/,451,Yes,4302,Yes
jeffersonstarnews.com,Yes,https://www.postregister.com/star/,451,Yes,7470,Yes
jenningsdailynews.net,Yes,https://www.jenningsdailynews.net/,200,No,49076,No
jerseycountyjournal.com,No,http://jerseycountyjournal.com/,,,,
jesupcitizenherald.com,Yes,http://jesupcitizenherald.com/,200,No,163,No
jewishaz.com,Yes,https://www.jewishaz.com/,451,No,4861,Yes
jewishjournal.com,Yes,https://jewishjournal.com/,200,No,554397,No
jewishobserver-la.com,Yes,http://www.jewishobserver-la.com/,200,No,79839,No
jewishpressoftampa.our-hometown.com,No,http://jewishpressoftampa.our-hometown.com/,,,,
jewishpresspinellas.com,Yes,https://www.jewishpresspinellas.com/,200,No,109136,No
jewishvoicesnj.org,Yes,https://www.jewishvoicesnj.org/,200,No,128317,No
jezebel.com,Yes,https://jezebel.com/,200,No,443077,No
jg-tc.com,Yes,https://jg-tc.com/,200,No,420887,No
jhnewsandguide.com,Yes,https://www.jhnewsandguide.com/,200,No,486982,No
johnsoncitypress.com,Yes,https://www.johnsoncitypress.com/,200,No,662859,No
johnstoniannews.com,Yes,https://restorationnewsmedia.com/the-johnstonian-news/,200,Yes,415171,No
jonesborosun.com,Yes,https://www.jonesborosun.com/,451,No,4887,Yes
jonews.com,Yes,https://jonews.com/,200,No,62447,No
joplinglobe.com,Yes,https://www.joplinglobe.com/,451,No,4772,Yes
joplinindependent.com,Yes,https://joplinindependent.com/,200,No,69183,No
journal-advocate.com,Yes,https://www.journal-advocate.com/,200,No,225393,No
journal-eureka.com,Yes,https://www.eastcentraliowanews.com/anamosa/,451,Yes,4406,Yes
journal-news.com,Yes,https://www.journal-news.com/gdpr.html,200,No,492880,Yes
journal-news.net,Yes,https://www.journal-news.net/,451,No,4859,Yes
journal-republican.com,Yes,https://www.journal-republican.com/,200,No,233975,No
journal-spectator.com,Yes,https://www.journal-spectator.com/,451,No,4973,Yes
journal-times.com,Yes,https://www.dailyindependent.com/grayson-olivehill/,451,Yes,4917,Yes
journal-topics.com,Yes,https://www.journal-topics.com/,200,No,153910,No
journalaz.com,Yes,http://journalaz.com/,200,No,612868,No
journaldemocrat.com,Yes,https://www.journaldemocrat.com/,200,No,134163,No
journalenterprise.com,Yes,https://www.journalenterprise.com/,451,No,4582,Yes
journalexpress.net,Yes,https://www.oskaloosa.com/knoxville/,451,Yes,4850,Yes
journalgazette.net,Yes,https://www.journalgazette.net/,451,No,4986,Yes
journalherald.com,Yes,http://journalherald.com/,200,No,4179,No
journalinquirer.com,Yes,https://www.journalinquirer.com/,451,No,5013,Yes
journalism.org,Yes,https://www.pewresearch.org/topic/news-habits-media/,200,Yes,154868,No
journalmpls.com,Yes,https://www.journalmpls.com/,200,No,62266,No
journalnow.com,Yes,https://journalnow.com/,200,No,514411,No
journalpatriot.com,Yes,https://www.journalpatriot.com/,200,No,335740,No
journalpilot.com,Yes,https://www.mississippivalleypublishing.com/journalpilot/,451,Yes,4584,Yes
journalrecord.com,Yes,https://journalrecord.com/,200,No,188173,No
journalreview.com,Yes,https://www.journalreview.com/,200,No,199322,No
journalstandard.com,Yes,https://eu.journalstandard.com/,200,No,173990,No
journalstar.com,Yes,https://journalstar.com/,200,No,538894,No
journaltimes.com,Yes,https://journaltimes.com/,200,No,526691,No
journaltrib.com,Yes,https://www.journaltrib.com/,200,No,221495,No
journaltribune.com,Yes,https://www.pressherald.com/journal-tribune/,200,Yes,156931,No
jpinews.com,Yes,https://www.jpinews.com/,200,No,88431,No
jpost.com,Yes,http://jpost.com/,403,No,4519,No
jrbj.biz,No,http://jrbj.biz/,,,,
jsonline.com,Yes,https://eu.jsonline.com/,200,No,161480,No
julesburgadvocate.com,Yes,https://www.julesburgadvocate.com/,200,No,188553,No
juliannews.com,Yes,http://juliannews.com/,200,No,1954,No
junctioneagle.com,Yes,https://junctioneagle.com/,200,No,90210,No
juneauempire.com,Yes,https://www.juneauempire.com/,200,No,284042,No
justsecurity.org,Yes,https://www.justsecurity.org/,200,No,190230,No
k2tv.com,No,http://k2tv.com/,,,,
kabb.com,Yes,https://foxsanantonio.com,403,Yes,118,No
kadn.com,Yes,https://www.kadn.com/,451,No,5222,Yes
kait8.com,Yes,https://www.kait8.com/,200,No,608352,No
kake.com,Yes,https://www.kake.com/,200,No,5809360,No
kakm.org,Yes,https://alaskapublic.org/,200,Yes,173553,No
kalb.com,Yes,https://www.kalb.com/,200,No,581056,No
kalonanews.com,Yes,https://www.thenews-ia.com/,200,Yes,83350,No
kamr.com,No,http://kamr.com/,,,,
kanerepublican.com,Yes,https://www.kanerepublican.com/,451,No,4598,Yes
kansas.com,No,http://kansas.com/,,,,
kansascity.com,No,http://kansascity.com/,,,,
kaplantoday.com,Yes,https://www.kaplantoday.com/,200,No,84103,No
kapp-kvew.com,No,http://kapp-kvew.com/,,,,
kard.com,Yes,https://www.myarklamiss.com/,451,Yes,3083,Yes
kare11.com,Yes,https://www.kare11.com/,403,No,264,Yes
kark.com,Yes,https://www.kark.com/,451,No,3000,Yes
kasa.com,Yes,https://kasa.com/,200,No,431654,No
katc.com,Yes,https://www.katc.com/,200,No,352450,No
katu.com,Yes,https://katu.com/,403,No,118,No
katv.com,Yes,https://katv.com/,200,No,271152,No
katytimes.com,Yes,http://katytimes.com/,200,No,77594,No
kaufmanherald.com,Yes,http://www.kaufmanherald.com/,451,No,4436,Yes
kayutv.com,No,http://kayutv.com/,,,,
kaz.tv,Yes,https://daaz.com/buy/domains/kaz.tv,200,No,33921,No
kbhk.com,Yes,https://www.cbsnews.com/sanfrancisco/cwsanfrancisco/,200,Yes,159164,No
kbjr.com,Yes,https://www.northernnewsnow.com/,200,Yes,586305,No
kbsi23.com,Yes,https://www.kbsi23.com/,200,No,180520,No
kbtv4.tv,Yes,http://kbtv4.tv/,200,No,18933,No
kcal.com,Yes,https://www.cbsnews.com/losangeles/,200,Yes,359834,No
kcautv.com,No,http://kcautv.com/,,,,
kcba.com,Yes,https://kion546.com/fox-35/,200,Yes,247431,No
kccall.com,Yes,https://www.kccall.com/,200,No,156678,No
kcchronicle.com,Yes,https://www.shawlocal.com/kane-county-chronicle/,200,Yes,233811,No
kcci.com,Yes,http://kcci.com/,451,No,278,Yes
kcentv.com,Yes,https://www.kcentv.com/,403,No,264,Yes
kcfw.com,Yes,https://nbcmontana.com,403,Yes,118,No
kchispanicnews.com,Yes,https://kchispanicnews.com/,200,No,193126,No
kcitfox14.com,Yes,http://kcitfox14.com/,200,No,2826,No
kckansan.com,Yes,http://www.kckansan.com,200,No,94102,No
kcncnews4.com,Yes,https://mp3juice.org.za/,200,Yes,44221,No
kcnonline.com,Yes,https://www.kcnonline.com/,200,No,232818,No
kcpq.com,Yes,https://www.q13fox.com,200,Yes,2192918,No
kcra.com,Yes,http://kcra.com/,451,No,278,Yes
kcrg.com,Yes,https://www.kcrg.com/,200,No,562355,No
kctv.com,Yes,https://www.kctv5.com/,200,Yes,617636,No
kcwe.com,Yes,http://kcwe.com/,451,No,278,Yes
kcyu.com,No,http://kcyu.com/,,,,
kdbc.com,Yes,https://cbs4local.com,403,Yes,118,No
kdfwfox4.com,Yes,https://www.fox4news.com/,200,Yes,1671987,No
kdhnews.com,Yes,https://kdhnews.com/,200,No,744963,No
kdka.com,Yes,https://www.cbsnews.com/pittsburgh/,200,Yes,326904,No
kdlh.com,Yes,https://www.northernnewsnow.com/,200,Yes,586309,No
kdlt.com,Yes,https://www.dakotanewsnow.com/,200,Yes,589912,No
kdminer.com,Yes,https://kdminer.com/,200,No,110953,No
kdrv.com,Yes,https://www.kdrv.com/,451,No,4741,Yes
kdsm.com,Yes,https://kdsm17.com,403,Yes,118,No
kduhtv.com,Yes,http://kduhtv.com/,200,No,2826,No
kearneycourier.com,No,http://kearneycourier.com/,,,,
kearneyhub.com,Yes,https://kearneyhub.com/,200,No,515318,No
kearnstimes.com,No,http://kearnstimes.com/,,,,
keci.com,Yes,https://nbcmontana.com,200,Yes,282225,No
keepmecurrent.com,No,http://keepmecurrent.com/,,,,
keizertimes.com,Yes,https://www.keizertimes.com/,200,No,111628,No
kempercountymessenger.com,Yes,https://kempercountymessenger.com/,200,No,55738,No
kendallcountynow.com,Yes,https://www.shawlocal.com/kendall-county-now/,200,Yes,242367,No
kenmarend.com,Yes,http://kenmarend.com/,200,No,23156,No
kenoshanews.com,Yes,https://www.kenoshanews.com/,200,No,523267,No
kentonbee.com,Yes,https://www.kentonbee.com/,200,No,132111,No
kentontimes.com,Yes,http://www.kentontimes.com/,200,No,187267,No
kentucky.com,No,http://kentucky.com/,,,,
kentuckynewera.com,Yes,https://www.kentuckynewera.com/,451,No,4880,Yes
keotaeagle.com,Yes,http://keotaeagle.com/,200,No,2826,No
kernrivercourier.com,Yes,http://kernrivercourier.com/,200,No,51948,No
kernvalleysun.com,Yes,https://kernvalleysun.com/,200,No,48762,No
kero.com,Yes,https://www.turnto23.com/,200,Yes,420439,No
kesq.com,Yes,https://kesq.com/,200,No,220741,No
ketchikandailynews.com,Yes,https://www.ketchikandailynews.com/,451,No,4851,Yes
ketv.com,Yes,http://ketv.com/,451,No,278,Yes
keye.com,Yes,http://keye.com/,200,No,18665,No
keypennews.com,Yes,https://keypennews.org/,200,Yes,53589,No
keysnews.com,Yes,https://www.keysnews.com/,200,No,599905,No
keyt.com,Yes,https://keyt.com/,200,No,177752,No
kezi.com,Yes,https://www.kezi.com/,451,No,5295,Yes
kfbb.com,Yes,https://www.montanarightnow.com/great-falls/,451,Yes,7823,Yes
kfbt33.com,Yes,http://kfbt33.com/,200,No,33629,No
kfdx.com,Yes,https://www.texomashomepage.com/,451,Yes,3062,Yes
kfor.com,Yes,https://kfor.com/,451,No,3004,Yes
kfoxtv.com,Yes,https://kfoxtv.com/,200,No,270556,No
kfre.com,Yes,http://kmph-kfre.com/the-cw/cw-kfre-59,404,No,125,No
kfxo.com,No,http://kfxo.com/,,,,
kfyrtv.com,Yes,https://www.kfyrtv.com/,200,No,558797,No
kgan.com,Yes,https://cbs2iowa.com,200,Yes,271795,No
kgmb.com,Yes,https://www.hawaiinewsnow.com/,200,Yes,631740,No
kgun9.com,Yes,https://www.kgun9.com/,200,No,279037,No
kgw.com,Yes,https://www.kgw.com/,403,No,261,Yes
khaleejtimes.com,Yes,https://www.khaleejtimes.com/,200,No,475349,No
khnl.com,Yes,https://www.hawaiinewsnow.com/,200,Yes,631740,No
khon.com,Yes,https://www.khon2.com/,451,Yes,3088,Yes
khou.com,Yes,https://www.khou.com/,403,No,262,Yes
khq.com,Yes,https://www.khq.com/,451,No,7243,Yes
kiem-tv.com,Yes,https://kiem-tv.com/,200,No,190294,No
kilgorenewsherald.com,Yes,https://www.kilgorenewsherald.com/,451,No,6850,Yes
king5.com,Yes,https://www.king5.com/,403,No,263,Yes
kingcityrustler.com,Yes,https://kingcityrustler.com/,200,No,466487,No
kingfisherpress.net,Yes,https://www.kingfisherpress.net/,200,No,59710,No
kingstreenews.com,Yes,https://www.postandcourier.com/kingstree/,200,Yes,260947,No
kingsvillerecord.com,Yes,http://www.kingsvillerecord.com/,451,No,4965,Yes
kinston.com,Yes,https://eu.kinston.com/,200,No,172868,No
kiowacountypress.net,Yes,https://kiowacountypress.net/,200,No,95480,No
kiowacountysignal.com,Yes,https://www.kiowacountysignal.com/,200,No,142438,No
kiowanews.com,Yes,https://www.hugedomains.com/domain_profile.cfm?d=kiowanews.com,200,No,44107,No
kirksvilledailyexpress.com,Yes,https://www.kirksvilledailyexpress.com/,200,No,65736,No
kitsapsun.com,Yes,https://eu.kitsapsun.com/,200,No,177948,No
kittsonarea.com,Yes,https://www.kittsonarea.com/,200,No,54135,No
kitv.com,Yes,https://www.kitv.com/,451,No,5321,Yes
kjct8.com,Yes,https://www.kjct8.com/,200,No,503872,No
kjtlfox18.com,Yes,https://www.texomashomepage.com/,451,Yes,3062,Yes
kkspc.com,Yes,http://kkspc.com/,200,No,14999,No
kktu.com,Yes,http://kktu.com/,200,No,55273,No
klax-tv.com,Yes,http://klax-tv.com/,200,No,94462,No
kljb.com,Yes,https://www.ourquadcities.com/,451,Yes,36709,Yes
klkntv.com,Yes,https://www.klkntv.com/,200,No,274249,No
klsrtvfox.com,Yes,http://klsrtvfox.com/,200,No,955,No
kltv.com,Yes,https://www.kltv.com/,200,No,620563,No
km3news.com,No,http://km3news.com/,,,,
kmbc.com,Yes,https://www.kmbc.com/,451,No,278,Yes
kmgh.com,Yes,https://www.denver7.com/,200,Yes,409000,No
kmir6.com,No,http://kmir6.com/,,,,
kmiz.com,Yes,https://abc17news.com/,200,Yes,199158,No
kmov.com,Yes,https://www.kmov.com/,200,No,603003,No
kmph.com,Yes,https://kmph.com/,403,No,118,No
kmsb.com,Yes,http://kmsb.com/,404,No,433,No
kmsstv.com,Yes,https://www.ktalnews.com/,451,Yes,3052,Yes
kmwb23.com,Yes,https://www.kmwb23.com/,200,No,50000,No
knin.com,Yes,http://knin.com/,200,No,2826,No
knopnews2.com,Yes,https://www.knopnews2.com/,200,No,540853,No
knoxfocus.com,Yes,https://www.knoxfocus.com/,200,No,935881,No
knoxnews.com,Yes,https://eu.knoxnews.com/,200,No,179951,No
knoxvilledailysun.com,Yes,https://www.knoxvilledailysun.com/,200,No,39579,No
knva.com,No,http://knva.com/,,,,
knvn.com,Yes,http://knvn.com/,200,No,2826,No
koaa.com,Yes,https://www.koaa.com/,200,No,358153,No
koat.com,Yes,http://koat.com/,451,No,278,Yes
kobtv.com,Yes,https://www.kob.com/,200,Yes,159416,No
kocb.com,No,http://kocb.com/,,,,
kocotv.com,Yes,http://www.koco.com/,451,Yes,278,Yes
kode-tv.com,Yes,https://www.kode-tv.com/,200,No,166010,No
kodiakdailymirror.com,Yes,https://www.kodiakdailymirror.com/,451,No,4500,Yes
koin.com,Yes,https://www.koin.com/,451,No,3010,Yes
kokomoherald.com,Yes,http://kokomoherald.com/,200,No,33220,No
kokomoperspective.com,No,http://kokomoperspective.com/,,,,
kokomotribune.com,Yes,https://www.kokomotribune.com/,451,No,5187,Yes
kold.com,Yes,https://www.kold.com/,200,No,588570,No
kolotv.com,Yes,https://www.kolotv.com/,200,No,547063,No
komotv.com,Yes,https://komonews.com,200,Yes,288451,No
kongtv.com,Yes,https://www.king5.com/,403,Yes,263,Yes
